asin,name,date,rating,review,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2018-08-09,5,The tea is awesome..the taste is Rich and refreshing..I LL definitely buy it again!!,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-02-28,5,Excellent product.,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-08-03,5,Good tea,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2020-09-26,5,Very fresh quality tee leaves,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2016-11-17,4,Fastest delivery by amazon prime... And great taste of the tea...the fragrance of it is just amazing... recommended to one and all..,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2017-10-16,4,Good Product I liked It,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2019-08-26,5,Tasty,
B0119NE5IE,Tata-Premium-Leaf-South-500g,2018-07-29,5,"Perfect, no hassles",
B0119NE5IE,Tata-Premium-Leaf-South-500g,2016-10-13,5,Strong.Takes less time to brew.Good in taste.,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-06-30,1,The tea packet was torn . I would like this order replaced,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-06-18,1,I always purchase Tata Agni Leaf tea. Could observe the quality and taste difference a lot this time. Quality not up to the mark. There is much difference between the previous and current tata agni tea purchase. Going forward not going to buy this tea. Waste of money. Not sure if other buyers observed the same.,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-01-08,5,"Tata Tea Agni is good but the quality of this tea have changed a lot previously there was some leaves but nowadays Tata Tea Agni contains only powder tea or dust tea, it gives good liquor but not so much flavour.If you want good liquor along with flavour then you must go for Tata Gold tea that is a good tea. I bought Tata Tea Agni from Amazon at a very low price compared to the MRP and the packaging of the product was really awesome and it was delivered to my home address Durgapur Rana Pratap Road West Bengal within 5 days of ordering.If you want to buy good quality tea with good flavour then you should buy Tata Gold tea, Taj Mahal tea or Darjeeling tea.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-12-14,5,"Simply put, the tea is flavourful & of good quality for a very cheap price compared to others in the market & also I got the 1kg pack for rs.170 which was manufactured recently. I got 3 packs & all 3 was delivered in great condition.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-03-03,5,"Good package, it tastes good but  quantity less when compared to red label, but the aroma is nice.... Over all satisfied with the taste....",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-10-09,3,Tata Agni Tea is value for money. It's MRP is 220/- . Overall good for buy. I recommend to buy this product. Go for cheaper tea.,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2020-09-04,5,"₹ 200It's a truly good deal for you !Market price per 100 gram is around ₹ 25-30 , but here's ₹ 20 only.Flavor is extremely good and quite strong.It comes specially for milk-tea.If you ask about the packaging quality, I say Amazon very much disappointed me for the first time, they parceled it via a single poly bag, no cardboard box provided which is not expected from Amazon.Luckily I have received my package 100 % good conditions !",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-11-13,1,"Expected better quality tea from a brand like Tata tea👎. Very low quality tea. Didn't like it's flavour and taste. Maybe the tea was very old, expired quality. It's disappointing. Tea quality was not upto Tata tea standard.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-02-17,5,Tata Tea Agni is good if you're looking for good less priced option of tea. This tea is not too strong you've to add some large qty to make tea strong. But looking at it's price it's best. The price is 200/kg which is the lowest in the market. I'm using this for last 5 months. Recommended👍👍,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-07-16,1,Packed is damaged if no replacement what we need to do pls confirm. Don't buy.  Don't buy don't buy don't buy,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-06-30,1,The tea packet was torn . I would like this order replaced,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-06-18,1,I always purchase Tata Agni Leaf tea. Could observe the quality and taste difference a lot this time. Quality not up to the mark. There is much difference between the previous and current tata agni tea purchase. Going forward not going to buy this tea. Waste of money. Not sure if other buyers observed the same.,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-01-08,5,"Tata Tea Agni is good but the quality of this tea have changed a lot previously there was some leaves but nowadays Tata Tea Agni contains only powder tea or dust tea, it gives good liquor but not so much flavour.If you want good liquor along with flavour then you must go for Tata Gold tea that is a good tea. I bought Tata Tea Agni from Amazon at a very low price compared to the MRP and the packaging of the product was really awesome and it was delivered to my home address Durgapur Rana Pratap Road West Bengal within 5 days of ordering.If you want to buy good quality tea with good flavour then you should buy Tata Gold tea, Taj Mahal tea or Darjeeling tea.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-12-14,5,"Simply put, the tea is flavourful & of good quality for a very cheap price compared to others in the market & also I got the 1kg pack for rs.170 which was manufactured recently. I got 3 packs & all 3 was delivered in great condition.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2018-03-03,5,"Good package, it tastes good but  quantity less when compared to red label, but the aroma is nice.... Over all satisfied with the taste....",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-10-09,3,Tata Agni Tea is value for money. It's MRP is 220/- . Overall good for buy. I recommend to buy this product. Go for cheaper tea.,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2020-09-04,5,"₹ 200It's a truly good deal for you !Market price per 100 gram is around ₹ 25-30 , but here's ₹ 20 only.Flavor is extremely good and quite strong.It comes specially for milk-tea.If you ask about the packaging quality, I say Amazon very much disappointed me for the first time, they parceled it via a single poly bag, no cardboard box provided which is not expected from Amazon.Luckily I have received my package 100 % good conditions !",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-11-13,1,"Expected better quality tea from a brand like Tata tea👎. Very low quality tea. Didn't like it's flavour and taste. Maybe the tea was very old, expired quality. It's disappointing. Tea quality was not upto Tata tea standard.",
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-02-17,5,Tata Tea Agni is good if you're looking for good less priced option of tea. This tea is not too strong you've to add some large qty to make tea strong. But looking at it's price it's best. The price is 200/kg which is the lowest in the market. I'm using this for last 5 months. Recommended👍👍,
B079H8Y973,Tata-Agni-Leaf-Tea-1kg,2019-07-16,1,Packed is damaged if no replacement what we need to do pls confirm. Don't buy.  Don't buy don't buy don't buy,
B00E3AP5KS,Horlicks,2019-07-16,4,gd product at good price.
B00E3AP5KS,Horlicks,2019-07-16,5,WoW wonderfull deals thank Q flipkart  ❤❤❤ please give me 20 pic 🙏🙏🙏.
B00E3AP5KS,Horlicks,2019-07-16,5,Nice Product. Good packing. Received this at a very good price. Thanks Flipkat for this amazing discount offer.
B00E3AP5KS,Horlicks,2019-07-16,5,good product..nice.
B00E3AP5KS,Horlicks,2019-07-16,5,Good product.
B00E3AP5KS,Horlicks,2019-07-16,5,Good Quality Original Product & Very Fast Delivery See Paking Date 07/20 Latest Product Delivered Thanks For Flipkart 👍👍👍.
B00E3AP5KS,Horlicks,2019-07-16,5,good product.
B00E3AP5KS,Horlicks,2019-07-16,5,osm product ???.
B00E3AP5KS,Horlicks,2019-07-16,5,Horlicks Classic Malt.
B00E3AP5KS,Horlicks,2019-07-16,5,Latest product Packaging was good overall happy with the product.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Good.
B07BFNG2XM,Thumbs_Up,2020-09-04,4,It was really good and so fast delivery.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Good.
B07BFNG2XM,Thumbs_Up,2020-09-04,4,Good.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Super if u r possible do more best prices.
B07BFNG2XM,Thumbs_Up,2020-09-04,4,Osmm super cool❤️❤️.
B07BFNG2XM,Thumbs_Up,2020-09-04,4,thank you.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Good.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Excellent👍👍👍👍👍👍👍 work Thanks🌹🌹🌹🌹🌹❤❤❤❤❤❤🙏🙏🙏🙏🙏🙏 flipcart.
B07BFNG2XM,Thumbs_Up,2020-09-04,5,Very good👍.
B0CB4BCM94,Pears,2019-06-03,5,my skin is oily acne prone I tried various types of facewash which is available in d market but finally my doctor recommended me pears soap or pears facewash it's really works fantastic & cleans my pores.
B0CB4BCM94,Pears,2019-06-03,5,very nice it works very good make skin softer and smells very nice.
B0CB4BCM94,Pears,2019-06-03,5,very very very 👌must buy it.
B0CG9BHCYS,Parle_G,2019-06-03,5,super.
B0CG9BHCYS,Parle_G,2019-06-03,5,very good as always.
B0CG9BHCYS,Parle_G,2019-06-03,5,Very good as expected.
B0CG9BHCYS,Parle_G,2019-06-03,5,super.
B0CG9BHCYS,Parle_G,2019-06-03,5,Good.
B0CG9BHCYS,Parle_G,2019-06-03,5,Very nice product with a reasonable price. Good packaging.
B0CG9BHCYS,Parle_G,2019-06-03,5,Good.
B0CG9BHCYS,Parle_G,2019-06-03,4,Good.
B0CG9BHCYS,Parle_G,2019-06-03,5,ok.
B0CG9BHCYS,Parle_G,2019-06-03,5,Good.
B07B24KS8S,Oreo,2017-10-16,5,good.
B07B24KS8S,Oreo,2017-10-16,5,Larger than i expected 3 pack are inside.
B07B24KS8S,Oreo,2017-10-16,4,Nice I love this😋 .
B07B24KS8S,Oreo,2017-10-16,5,Happy.
B07B24KS8S,Oreo,2017-10-16,5,The product was gud the package was recieved in gud condition before the given date I recieved my product thank u flipkart for ur best service ever.
B07B24KS8S,Oreo,2017-10-16,5,Testy sandwich.
B07B24KS8S,Oreo,2017-10-16,3,Okok.
B07B24KS8S,Oreo,2017-10-16,5,good products.
B07B24KS8S,Oreo,2017-10-16,4,Very nice product and delivery is so fast.
B07B24KS8S,Oreo,2017-10-16,4,Same.
B07G159MWF,coke,5,Coke is always nice ☺️😍.
B07G159MWF,coke,5,amazing delivery during lock-down ..flipkart effort should  be appreciated i ordered the item on 17th and got it on 18th in edathiruthy (thrissur dist) good packing new pack.
